Epoch   0 Batch  165/269 - Train Accuracy:  0.447, Validation Accuracy:  0.506, Loss:  1.672
Epoch   0 Batch  166/269 - Train Accuracy:  0.540, Validation Accuracy:  0.531, Loss:  1.534
Epoch   0 Batch  167/269 - Train Accuracy:  0.494, Validation Accuracy:  0.516, Loss:  1.557
Epoch   0 Batch  168/269 - Train Accuracy:  0.485, Validation Accuracy:  0.523, Loss:  1.627
Epoch   0 Batch  169/269 - Train Accuracy:  0.496, Validation Accuracy:  0.525, Loss:  1.578
Epoch   0 Batch  170/269 - Train Accuracy:  0.492, Validation Accuracy:  0.511, Loss:  1.536
Epoch   0 Batch  171/269 - Train Accuracy:  0.481, Validation Accuracy:  0.520, Loss:  1.625
Epoch   0 Batch  172/269 - Train Accuracy:  0.493, Validation Accuracy:  0.523, Loss:  1.559
Epoch   0 Batch  173/269 - Train Accuracy:  0.513, Validation Accuracy:  0.530, Loss:  1.547
Epoch   0 Batch  174/269 - Train Accuracy:  0.493, Validation Accuracy:  0.527, Loss:  1.574
Epoch   0 Batch  175/269 - Train Accuracy:  0.495, Validation Accuracy:  0.520, Loss:  1.536
Epoch   0 Batch  176/269 - Train Accuracy:  0.480, Validation Accuracy:  0.518, Loss:  1.605
Epoch   0 Batch  177/269 - Train Accuracy:  0.523, Validation Accuracy:  0.521, Loss:  1.502
Epoch   0 Batch  178/269 - Train Accuracy:  0.472, Validation Accuracy:  0.516, Loss:  1.568
Epoch   0 Batch  179/269 - Train Accuracy:  0.511, Validation Accuracy:  0.526, Loss:  1.530
Epoch   0 Batch  180/269 - Train Accuracy:  0.512, Validation Accuracy:  0.532, Loss:  1.493
Epoch   0 Batch  181/269 - Train Accuracy:  0.469, Validation Accuracy:  0.497, Loss:  1.503
Epoch   0 Batch  182/269 - Train Accuracy:  0.513, Validation Accuracy:  0.532, Loss:  1.539
Epoch   0 Batch  183/269 - Train Accuracy:  0.571, Validation Accuracy:  0.529, Loss:  1.289
Epoch   0 Batch  184/269 - Train Accuracy:  0.474, Validation Accuracy:  0.515, Loss:  1.572
Epoch   0 Batch  185/269 - Train Accuracy:  0.509, Validation Accuracy:  0.530, Loss:  1.491
Epoch   0 Batch  186/269 - Train Accuracy:  0.483, Validation Accuracy:  0.532, Loss:  1.538
Epoch   0 Batch  187/269 - Train Accuracy:  0.515, Validation Accuracy:  0.537, Loss:  1.479
Epoch   0 Batch  188/269 - Train Accuracy:  0.507, Validation Accuracy:  0.521, Loss:  1.428
Epoch   0 Batch  189/269 - Train Accuracy:  0.526, Validation Accuracy:  0.536, Loss:  1.481
Epoch   0 Batch  190/269 - Train Accuracy:  0.505, Validation Accuracy:  0.524, Loss:  1.451
Epoch   0 Batch  191/269 - Train Accuracy:  0.487, Validation Accuracy:  0.513, Loss:  1.474
